stream_id,@timestamp,event.kind,event.category,event.type,event.action,event.outcome,event.module,event.dataset,event.duration,security.severity,rule.id,rule.name,service.name,trace.id,span.id,user.id,user.name,log.level,error.class,error.message,message,extras
1787622153083-0,2026-08-25T01:42:33.082265109Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,cc5c2034cec744e4a2abf60a61458cf7,6e1353e34e0240e5,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787622138076-0,2026-08-25T01:42:18.075666250Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,79a742802b0344bc8810bae0224a2e0e,1a968bceee1f45cc,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787622134790-0,2026-08-25T01:42:14.788845935Z,,api,access,GET /home/kpis,success,,,21000000,,,,code-with-quarkus-pride,9cc7749df6cf4676b80d2a63ff4c230b,a13d10e123f444cf,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/kpis status=200,"{""source.port"":""0""}"
1787622134771-0,2026-08-25T01:42:14.769387658Z,,api,access,GET /home/fluxo,success,,,27000000,,,,code-with-quarkus-pride,01885030eb134852badf519edf0ed418,6ff6e9dd1e2140dd,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/fluxo status=200,"{""source.port"":""0""}"
1787622123076-0,2026-08-25T01:42:03.073839268Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,4b575bea6b0b48269ca2378662bc8711,8618d4fb3e2045ff,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787622108073-0,2026-08-25T01:41:48.072529227Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,5a261da1e3524ee5a654ebc21297ead5,b818ea396d3e4f04,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787622104776-0,2026-08-25T01:41:44.774596734Z,,api,access,GET /home/kpis,success,,,19000000,,,,code-with-quarkus-pride,899e9d2175d8419889d415714af90012,baf99c0887a946b7,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/kpis status=200,"{""source.port"":""0""}"
1787622104767-0,2026-08-25T01:41:44.763945673Z,,api,access,GET /home/fluxo,success,,,22000000,,,,code-with-quarkus-pride,6a38d78ba32d42d69e7e52d08e32edec,f8ed6d81c66046d9,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/fluxo status=200,"{""source.port"":""0""}"
1787622093069-0,2026-08-25T01:41:33.068642663Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,00db77df9ee04403909d2bfd2b3ac5f4,452da4a2ae294b9b,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787622078070-0,2026-08-25T01:41:18.069416409Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,61b6e782170f4f51af71be9add7d4d72,964c767327874b4b,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787622074767-0,2026-08-25T01:41:14.767154547Z,,api,access,GET /home/fluxo,success,,,14000000,,,,code-with-quarkus-pride,4065e2427d84463286c5406d841829dc,70ef9e84f98247b4,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/fluxo status=200,"{""source.port"":""0""}"
1787622074751-0,2026-08-25T01:41:14.750328844Z,,api,access,GET /home/kpis,success,,,10000000,,,,code-with-quarkus-pride,06b279d4ec074886a2d78aa2c50b4be0,c3edc14069be40d0,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/kpis status=200,"{""source.port"":""0""}"
1787622063056-0,2026-08-25T01:41:03.054964472Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,9fc732b37372462aada1fc26b345441a,2794f5c20cfe4b35,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787622048039-0,2026-08-25T01:40:48.039202609Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,a1e21f7186884cb3b583942971806581,dea85bf501f94d24,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787622044774-0,2026-08-25T01:40:44.772837939Z,,api,access,GET /home/fluxo,success,,,32000000,,,,code-with-quarkus-pride,5492863bc9284ad08302fdce18c16d16,916e16c47ce2438c,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/fluxo status=200,"{""source.port"":""0""}"
1787622044771-0,2026-08-25T01:40:44.770151387Z,,api,access,GET /home/kpis,success,,,16000000,,,,code-with-quarkus-pride,0bb528f860944d05b41ed8e10eacd624,4c5c2209760642a0,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/kpis status=200,"{""source.port"":""0""}"
1787622033063-0,2026-08-25T01:40:33.063159447Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,181148ddd8df49a4ad13eff80621e598,5fa45ad85d2345aa,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787622018049-0,2026-08-25T01:40:18.048214685Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,a5a0f7913a784f66bf1c9b7403600a69,48bfc74cf93b48d8,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787622014783-0,2026-08-25T01:40:14.780486701Z,,api,access,GET /home/kpis,success,,,11000000,,,,code-with-quarkus-pride,5ff6a03f72d44042a83a9125f3dc1d26,32e6845127bc43c9,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/kpis status=200,"{""source.port"":""0""}"
1787622014778-0,2026-08-25T01:40:14.770541594Z,,api,access,GET /home/fluxo,success,,,22000000,,,,code-with-quarkus-pride,e5aa34ac92834c5fa3229287dd6652b2,c396b2d1e4dd4e18,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/fluxo status=200,"{""source.port"":""0""}"
1787622003082-0,2026-08-25T01:40:03.069813769Z,,api,access,GET /home/situacao,success,,,1000000,,,,code-with-quarkus-pride,7a5f30bcb168454fa5d4bd27278df0f7,3e99d01e087a4699,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787621988046-0,2026-08-25T01:39:48.045600437Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,8f146193ff0649e7a36b6a822d2e7c13,7d34f2c804134f7f,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787621984776-0,2026-08-25T01:39:44.775887654Z,,api,access,GET /home/fluxo,success,,,22000000,,,,code-with-quarkus-pride,0dd2d73435834a888a84c8eb3c27a05d,d329497dc374466a,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/fluxo status=200,"{""source.port"":""0""}"
1787621984756-0,2026-08-25T01:39:44.754848151Z,,api,access,GET /home/kpis,success,,,16000000,,,,code-with-quarkus-pride,b8fb6e96fcba4bc6afcb1b267012fd62,33e8fb4750874f33,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/kpis status=200,"{""source.port"":""0""}"
1787621973038-0,2026-08-25T01:39:33.037749075Z,,api,access,GET /home/situacao,success,,,1000000,,,,code-with-quarkus-pride,99757d7dcc2646c9b40e1cdc1d097c5a,14843a75765e4f43,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787621958027-0,2026-08-25T01:39:18.026713372Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,27a3b64384934895ab70e451340ea23f,638a71c63e964db8,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787621954798-0,2026-08-25T01:39:14.796349432Z,,api,access,GET /home/fluxo,success,,,54000000,,,,code-with-quarkus-pride,450d94d087034c979ebd3f78af68dcc5,59800949bb1e4d21,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/fluxo status=200,"{""source.port"":""0""}"
1787621954795-0,2026-08-25T01:39:14.790182032Z,,api,access,GET /home/kpis,success,,,36000000,,,,code-with-quarkus-pride,b11641bc587a43b4916f76aeb2125cf4,99d47d571b754cea,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/kpis status=200,"{""source.port"":""0""}"
1787621943056-0,2026-08-25T01:39:03.050989807Z,,api,access,GET /home/situacao,success,,,7000000,,,,code-with-quarkus-pride,9b492e420a954309b96ef962222630e5,e0bc409215fc4e90,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787621928031-0,2026-08-25T01:38:48.030557214Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,976023ac0cc74ca6b5df5b858b45adfa,eb6dbd31babb43f2,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787621924781-0,2026-08-25T01:38:44.779467081Z,,api,access,GET /home/fluxo,success,,,30000000,,,,code-with-quarkus-pride,43d0418a06aa48c6a69d29986fc8caae,3195dda0aaf94aee,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/fluxo status=200,"{""source.port"":""0""}"
1787621924755-0,2026-08-25T01:38:44.748888893Z,,api,access,GET /home/kpis,success,,,11000000,,,,code-with-quarkus-pride,762bcfe49a0043e286450c6cc126d724,8eb0717064334a40,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/kpis status=200,"{""source.port"":""0""}"
1787621913022-0,2026-08-25T01:38:33.018962064Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,3a85e888fefd46bd9d3af032bebd14a4,dce729df4cd94b76,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787621898017-0,2026-08-25T01:38:18.016322803Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,8394b45f41ac4ec0a42143f9ee442075,7b8dc6dd23544110,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787621894768-0,2026-08-25T01:38:14.767816371Z,,api,access,GET /home/fluxo,success,,,34000000,,,,code-with-quarkus-pride,0e60f7f041e745d19745a5d28d300420,55fe343ef05f40cb,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/fluxo status=200,"{""source.port"":""0""}"
1787621894766-0,2026-08-25T01:38:14.765255462Z,,api,access,GET /home/kpis,success,,,18000000,,,,code-with-quarkus-pride,f23e81167dba4d38a9b788972f66d011,e03e31724d344a12,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/kpis status=200,"{""source.port"":""0""}"
1787621883042-0,2026-08-25T01:38:03.036951194Z,,api,access,GET /home/situacao,success,,,2000000,,,,code-with-quarkus-pride,0644ea4a34c147b9b6d7be8f5d00ae4f,acf79cb172f24c7b,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787621868025-0,2026-08-25T01:37:48.024220730Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,b25382a9fd40497ab9a859baf94990eb,4f8237f9c44c4ee2,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787621864765-0,2026-08-25T01:37:44.764587119Z,,api,access,GET /home/kpis,success,,,18000000,,,,code-with-quarkus-pride,18322a0838244fff9f909f769dd36206,5b36f438d0d84670,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/kpis status=200,"{""source.port"":""0""}"
1787621864761-0,2026-08-25T01:37:44.760838634Z,,api,access,GET /home/fluxo,success,,,28000000,,,,code-with-quarkus-pride,4f7f205037c14cc081adab065f8c0df8,94c36af770bf4880,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/fluxo status=200,"{""source.port"":""0""}"
1787621853015-0,2026-08-25T01:37:33.010459237Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,c43c38c1c23a4d198bb663dc124f6ede,d4c03fa9602d4320,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787621838015-0,2026-08-25T01:37:18.014028822Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,8933ed986feb4cb7af117e28ce381e8e,6f66ed266489482f,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787621834777-0,2026-08-25T01:37:14.776194687Z,,api,access,GET /home/kpis,success,,,29000000,,,,code-with-quarkus-pride,d9345cc3a73441d1b3a1d2e4f40af3b0,e597e51d27c748a5,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/kpis status=200,"{""source.port"":""0""}"
1787621834776-0,2026-08-25T01:37:14.776048949Z,,api,access,GET /home/fluxo,success,,,41000000,,,,code-with-quarkus-pride,750c492597324e478f9a95c2966f99c2,2363ed6b2d4d44e8,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/fluxo status=200,"{""source.port"":""0""}"
1787621823007-0,2026-08-25T01:37:03.006342678Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,a463780482a94a68ad5ee05ca09f6899,4583f6c21f5a4cf2,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787621808012-0,2026-08-25T01:36:48.011708354Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,f902494f6e794874b29f40acde8c80a1,e316e7a30db848d5,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787621804752-0,2026-08-25T01:36:44.751865588Z,,api,access,GET /home/kpis,success,,,11000000,,,,code-with-quarkus-pride,36261c9fbefd4c0eb8effdb5c9417ff6,3692c871b0e649d0,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/kpis status=200,"{""source.port"":""0""}"
1787621804750-0,2026-08-25T01:36:44.748416931Z,,api,access,GET /home/fluxo,success,,,18000000,,,,code-with-quarkus-pride,745678ab28234ce4a22677e99c83fb34,43d89a12af8549cb,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/fluxo status=200,"{""source.port"":""0""}"
1787621793003-0,2026-08-25T01:36:33.003216753Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,ce290c5e2ff24ddbbe844044378ea0a0,b57551d2050c484b,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787621777992-0,2026-08-25T01:36:17.990342880Z,,api,access,GET /home/situacao,success,,,1000000,,,,code-with-quarkus-pride,830462ae4798416a8508425eddde1874,ea957d02972a4cf0,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787621774764-0,2026-08-25T01:36:14.764084872Z,,api,access,GET /home/fluxo,success,,,26000000,,,,code-with-quarkus-pride,13b3e7653ec24cf7be285dcd14c145f0,4744a496980643a1,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/fluxo status=200,"{""source.port"":""0""}"
1787621774737-0,2026-08-25T01:36:14.734348362Z,,api,access,GET /home/kpis,success,,,7000000,,,,code-with-quarkus-pride,a4ed7213ed7843d5afee9ada051da70b,099a87fc5eae48a2,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/kpis status=200,"{""source.port"":""0""}"
1787621762989-0,2026-08-25T01:36:02.985539685Z,,api,access,GET /home/situacao,success,,,3000000,,,,code-with-quarkus-pride,517d975a66644517a000db3004d9153d,c51c974c9d3b4202,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787621747975-0,2026-08-25T01:35:47.974290722Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,09197882f7344effa82f7d383a4c141a,8d79370383e143cc,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787621744757-0,2026-08-25T01:35:44.754976943Z,,api,access,GET /home/fluxo,success,,,27000000,,,,code-with-quarkus-pride,9288d3ff8f29469b9f361f457532a446,4d922de12814428c,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/fluxo status=200,"{""source.port"":""0""}"
1787621744753-0,2026-08-25T01:35:44.747873069Z,,api,access,GET /home/kpis,success,,,12000000,,,,code-with-quarkus-pride,09c7c18663324a429b25a9fdb7168b82,45128da9eec64f41,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/kpis status=200,"{""source.port"":""0""}"
1787621732989-0,2026-08-25T01:35:32.988520451Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,a0077d2bf3c04123b6aa7c37cec6dfa0,5fddfe714a08492c,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787621717988-0,2026-08-25T01:35:17.987035232Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,d374b7659a704a11952c37380ba36d62,058bdb776b14454f,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787621714761-0,2026-08-25T01:35:14.760549737Z,,api,access,GET /home/fluxo,success,,,22000000,,,,code-with-quarkus-pride,87e28fa948c64500bb0deed30fa8afc0,f5eb225fd56a4870,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/fluxo status=200,"{""source.port"":""0""}"
1787621714740-0,2026-08-25T01:35:14.739832562Z,,api,access,GET /home/kpis,success,,,17000000,,,,code-with-quarkus-pride,5d5babdaf6e149d192111874d03541f4,128c5867003f4c5f,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/kpis status=200,"{""source.port"":""0""}"
1787621703015-0,2026-08-25T01:35:02.994237821Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,666d710ccc7b43e686ed97f05e455549,cb3192ff83024b6c,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787621687978-0,2026-08-25T01:34:47.977197935Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,e1a85fd04136480ba693e0fbaabfbf8f,bb73df768998473b,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787621684793-0,2026-08-25T01:34:44.788996071Z,,api,access,GET /home/fluxo,success,,,64000000,,,,code-with-quarkus-pride,7dbff592ef9a48d7a7fa63ff844d4870,fc56ec9f3de2452c,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/fluxo status=200,"{""source.port"":""0""}"
1787621684769-0,2026-08-25T01:34:44.767296856Z,,api,access,GET /home/kpis,success,,,28000000,,,,code-with-quarkus-pride,f0a34bbe23f6417bb87e3f4ecdd2b338,dd57c7785a5c4095,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/kpis status=200,"{""source.port"":""0""}"
1787621672997-0,2026-08-25T01:34:32.996036572Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,2fbd104d78e044a6bcd357d66e9348ff,72a7dd79200e4a2c,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787621657967-0,2026-08-25T01:34:17.966492520Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,077e5ad8ec2f4fcdbf76ac82fbb43a25,51c4866a447a411a,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787621654769-0,2026-08-25T01:34:14.768370702Z,,api,access,GET /home/kpis,success,,,34000000,,,,code-with-quarkus-pride,5c03ebbf9f4b496d9e85defca69a46ae,19e37982c8b24e54,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/kpis status=200,"{""source.port"":""0""}"
1787621654760-0,2026-08-25T01:34:14.758524184Z,,api,access,GET /home/fluxo,success,,,38000000,,,,code-with-quarkus-pride,f331a6076f2c4e23862e0c182ebacf0b,faf742e54bc94f90,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/fluxo status=200,"{""source.port"":""0""}"
1787621642972-0,2026-08-25T01:34:02.968234739Z,,api,access,GET /home/situacao,success,,,1000000,,,,code-with-quarkus-pride,96d9faeb68f04e468d3e377baab49e8d,5d8cf3ff636a4f31,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787621627967-0,2026-08-25T01:33:47.966734995Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,d367eb847d3a496a81d2142d42615565,af4ac619e5de4fbf,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787621624770-0,2026-08-25T01:33:44.769383893Z,,api,access,GET /home/fluxo,success,,,31000000,,,,code-with-quarkus-pride,9f1ff18d26b3495cbed1e72265e2416a,b313b27f2232418c,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/fluxo status=200,"{""source.port"":""0""}"
1787621624748-0,2026-08-25T01:33:44.747441330Z,,api,access,GET /home/kpis,success,,,28000000,,,,code-with-quarkus-pride,00521a90f5554604ac68c3edd54aa291,7b3d6abc268d4fe5,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/kpis status=200,"{""source.port"":""0""}"
1787621612954-0,2026-08-25T01:33:32.952922981Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,fca9502cbb4d4c0692ceab6432437ed7,d682a32519df4b7b,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787621597952-0,2026-08-25T01:33:17.952009471Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,53cb3ef3beae41c08021fcd6eb1d1893,9a0c1da3811447a7,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1787621594765-0,2026-08-25T01:33:14.764443193Z,,api,access,GET /home/fluxo,success,,,46000000,,,,code-with-quarkus-pride,541c1d9158124f7eb77ef1d0c71b5363,cec5049c13be4e9e,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/fluxo status=200,"{""source.port"":""0""}"
